target_split,image_id,base_id,source_split,source_image,target_image,target_label,object_count
train,20161207-SPI-AOI-5_shuzhi,20161207-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-5_shuzhi.jpeg,data\yolo\images\train\20161207-SPI-AOI-5_shuzhi.jpeg,data\yolo\labels\train\20161207-SPI-AOI-5_shuzhi.txt,1
train,20161207-SPI-AOI-5_suofang,20161207-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-5_suofang.jpeg,data\yolo\images\train\20161207-SPI-AOI-5_suofang.jpeg,data\yolo\labels\train\20161207-SPI-AOI-5_suofang.txt,1
train,20161207-SPI-AOI-6,20161207-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-6.jpeg,data\yolo\images\train\20161207-SPI-AOI-6.jpeg,data\yolo\labels\train\20161207-SPI-AOI-6.txt,2
train,20161207-SPI-AOI-6_180,20161207-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-6_180.jpeg,data\yolo\images\train\20161207-SPI-AOI-6_180.jpeg,data\yolo\labels\train\20161207-SPI-AOI-6_180.txt,2
train,20161207-SPI-AOI-6_270,20161207-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-6_270.jpeg,data\yolo\images\train\20161207-SPI-AOI-6_270.jpeg,data\yolo\labels\train\20161207-SPI-AOI-6_270.txt,2
train,20161207-SPI-AOI-6_90,20161207-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-6_90.jpeg,data\yolo\images\train\20161207-SPI-AOI-6_90.jpeg,data\yolo\labels\train\20161207-SPI-AOI-6_90.txt,2
train,20161207-SPI-AOI-6_shuiping,20161207-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-6_shuiping.jpeg,data\yolo\images\train\20161207-SPI-AOI-6_shuiping.jpeg,data\yolo\labels\train\20161207-SPI-AOI-6_shuiping.txt,2
train,20161207-SPI-AOI-6_shuzhi,20161207-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-6_shuzhi.jpeg,data\yolo\images\train\20161207-SPI-AOI-6_shuzhi.jpeg,data\yolo\labels\train\20161207-SPI-AOI-6_shuzhi.txt,2
train,20161207-SPI-AOI-6_suofang,20161207-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-6_suofang.jpeg,data\yolo\images\train\20161207-SPI-AOI-6_suofang.jpeg,data\yolo\labels\train\20161207-SPI-AOI-6_suofang.txt,2
train,20161207-SPI-AOI-7,20161207-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-7.jpeg,data\yolo\images\train\20161207-SPI-AOI-7.jpeg,data\yolo\labels\train\20161207-SPI-AOI-7.txt,7
train,20161207-SPI-AOI-7_180,20161207-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-7_180.jpeg,data\yolo\images\train\20161207-SPI-AOI-7_180.jpeg,data\yolo\labels\train\20161207-SPI-AOI-7_180.txt,7
train,20161207-SPI-AOI-7_270,20161207-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-7_270.jpeg,data\yolo\images\train\20161207-SPI-AOI-7_270.jpeg,data\yolo\labels\train\20161207-SPI-AOI-7_270.txt,7
train,20161207-SPI-AOI-7_90,20161207-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-7_90.jpeg,data\yolo\images\train\20161207-SPI-AOI-7_90.jpeg,data\yolo\labels\train\20161207-SPI-AOI-7_90.txt,7
train,20161207-SPI-AOI-7_shuiping,20161207-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-7_shuiping.jpeg,data\yolo\images\train\20161207-SPI-AOI-7_shuiping.jpeg,data\yolo\labels\train\20161207-SPI-AOI-7_shuiping.txt,7
train,20161207-SPI-AOI-7_shuzhi,20161207-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-7_shuzhi.jpeg,data\yolo\images\train\20161207-SPI-AOI-7_shuzhi.jpeg,data\yolo\labels\train\20161207-SPI-AOI-7_shuzhi.txt,7
train,20161207-SPI-AOI-7_suofang,20161207-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-7_suofang.jpeg,data\yolo\images\train\20161207-SPI-AOI-7_suofang.jpeg,data\yolo\labels\train\20161207-SPI-AOI-7_suofang.txt,7
train,20161207-SPI-AOI-8,20161207-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-8.jpeg,data\yolo\images\train\20161207-SPI-AOI-8.jpeg,data\yolo\labels\train\20161207-SPI-AOI-8.txt,2
train,20161207-SPI-AOI-8_180,20161207-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-8_180.jpeg,data\yolo\images\train\20161207-SPI-AOI-8_180.jpeg,data\yolo\labels\train\20161207-SPI-AOI-8_180.txt,2
train,20161207-SPI-AOI-8_270,20161207-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-8_270.jpeg,data\yolo\images\train\20161207-SPI-AOI-8_270.jpeg,data\yolo\labels\train\20161207-SPI-AOI-8_270.txt,2
train,20161207-SPI-AOI-8_90,20161207-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-8_90.jpeg,data\yolo\images\train\20161207-SPI-AOI-8_90.jpeg,data\yolo\labels\train\20161207-SPI-AOI-8_90.txt,2
train,20161207-SPI-AOI-8_shuiping,20161207-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-8_shuiping.jpeg,data\yolo\images\train\20161207-SPI-AOI-8_shuiping.jpeg,data\yolo\labels\train\20161207-SPI-AOI-8_shuiping.txt,2
train,20161207-SPI-AOI-8_shuzhi,20161207-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-8_shuzhi.jpeg,data\yolo\images\train\20161207-SPI-AOI-8_shuzhi.jpeg,data\yolo\labels\train\20161207-SPI-AOI-8_shuzhi.txt,2
train,20161207-SPI-AOI-8_suofang,20161207-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161207-SPI-AOI-8_suofang.jpeg,data\yolo\images\train\20161207-SPI-AOI-8_suofang.jpeg,data\yolo\labels\train\20161207-SPI-AOI-8_suofang.txt,2
train,20161212-SPI-AOI-2,20161212-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161212-SPI-AOI-2.jpeg,data\yolo\images\train\20161212-SPI-AOI-2.jpeg,data\yolo\labels\train\20161212-SPI-AOI-2.txt,1
train,20161212-SPI-AOI-2_180,20161212-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161212-SPI-AOI-2_180.jpeg,data\yolo\images\train\20161212-SPI-AOI-2_180.jpeg,data\yolo\labels\train\20161212-SPI-AOI-2_180.txt,1
train,20161212-SPI-AOI-2_270,20161212-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161212-SPI-AOI-2_270.jpeg,data\yolo\images\train\20161212-SPI-AOI-2_270.jpeg,data\yolo\labels\train\20161212-SPI-AOI-2_270.txt,1
train,20161212-SPI-AOI-2_90,20161212-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161212-SPI-AOI-2_90.jpeg,data\yolo\images\train\20161212-SPI-AOI-2_90.jpeg,data\yolo\labels\train\20161212-SPI-AOI-2_90.txt,1
train,20161212-SPI-AOI-2_shuiping,20161212-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161212-SPI-AOI-2_shuiping.jpeg,data\yolo\images\train\20161212-SPI-AOI-2_shuiping.jpeg,data\yolo\labels\train\20161212-SPI-AOI-2_shuiping.txt,1
train,20161212-SPI-AOI-2_shuzhi,20161212-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161212-SPI-AOI-2_shuzhi.jpeg,data\yolo\images\train\20161212-SPI-AOI-2_shuzhi.jpeg,data\yolo\labels\train\20161212-SPI-AOI-2_shuzhi.txt,1
train,20161212-SPI-AOI-2_suofang,20161212-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161212-SPI-AOI-2_suofang.jpeg,data\yolo\images\train\20161212-SPI-AOI-2_suofang.jpeg,data\yolo\labels\train\20161212-SPI-AOI-2_suofang.txt,1
train,20161213-SPI-AOI-2,20161213-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161213-SPI-AOI-2.jpeg,data\yolo\images\train\20161213-SPI-AOI-2.jpeg,data\yolo\labels\train\20161213-SPI-AOI-2.txt,1
train,20161213-SPI-AOI-2_180,20161213-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161213-SPI-AOI-2_180.jpeg,data\yolo\images\train\20161213-SPI-AOI-2_180.jpeg,data\yolo\labels\train\20161213-SPI-AOI-2_180.txt,1
train,20161213-SPI-AOI-2_270,20161213-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161213-SPI-AOI-2_270.jpeg,data\yolo\images\train\20161213-SPI-AOI-2_270.jpeg,data\yolo\labels\train\20161213-SPI-AOI-2_270.txt,1
train,20161213-SPI-AOI-2_90,20161213-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161213-SPI-AOI-2_90.jpeg,data\yolo\images\train\20161213-SPI-AOI-2_90.jpeg,data\yolo\labels\train\20161213-SPI-AOI-2_90.txt,1
train,20161213-SPI-AOI-2_shuiping,20161213-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161213-SPI-AOI-2_shuiping.jpeg,data\yolo\images\train\20161213-SPI-AOI-2_shuiping.jpeg,data\yolo\labels\train\20161213-SPI-AOI-2_shuiping.txt,1
train,20161213-SPI-AOI-2_shuzhi,20161213-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161213-SPI-AOI-2_shuzhi.jpeg,data\yolo\images\train\20161213-SPI-AOI-2_shuzhi.jpeg,data\yolo\labels\train\20161213-SPI-AOI-2_shuzhi.txt,1
train,20161213-SPI-AOI-2_suofang,20161213-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161213-SPI-AOI-2_suofang.jpeg,data\yolo\images\train\20161213-SPI-AOI-2_suofang.jpeg,data\yolo\labels\train\20161213-SPI-AOI-2_suofang.txt,1
train,20161214-SPI-AOI-1,20161214-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161214-SPI-AOI-1.jpeg,data\yolo\images\train\20161214-SPI-AOI-1.jpeg,data\yolo\labels\train\20161214-SPI-AOI-1.txt,1
train,20161214-SPI-AOI-1_180,20161214-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161214-SPI-AOI-1_180.jpeg,data\yolo\images\train\20161214-SPI-AOI-1_180.jpeg,data\yolo\labels\train\20161214-SPI-AOI-1_180.txt,1
train,20161214-SPI-AOI-1_270,20161214-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161214-SPI-AOI-1_270.jpeg,data\yolo\images\train\20161214-SPI-AOI-1_270.jpeg,data\yolo\labels\train\20161214-SPI-AOI-1_270.txt,1
train,20161214-SPI-AOI-1_90,20161214-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161214-SPI-AOI-1_90.jpeg,data\yolo\images\train\20161214-SPI-AOI-1_90.jpeg,data\yolo\labels\train\20161214-SPI-AOI-1_90.txt,1
train,20161214-SPI-AOI-1_shuiping,20161214-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161214-SPI-AOI-1_shuiping.jpeg,data\yolo\images\train\20161214-SPI-AOI-1_shuiping.jpeg,data\yolo\labels\train\20161214-SPI-AOI-1_shuiping.txt,1
train,20161214-SPI-AOI-1_shuzhi,20161214-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161214-SPI-AOI-1_shuzhi.jpeg,data\yolo\images\train\20161214-SPI-AOI-1_shuzhi.jpeg,data\yolo\labels\train\20161214-SPI-AOI-1_shuzhi.txt,1
train,20161214-SPI-AOI-1_suofang,20161214-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161214-SPI-AOI-1_suofang.jpeg,data\yolo\images\train\20161214-SPI-AOI-1_suofang.jpeg,data\yolo\labels\train\20161214-SPI-AOI-1_suofang.txt,1
train,20161215-SPI-AOI-4,20161215-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161215-SPI-AOI-4.jpeg,data\yolo\images\train\20161215-SPI-AOI-4.jpeg,data\yolo\labels\train\20161215-SPI-AOI-4.txt,10
train,20161215-SPI-AOI-4_180,20161215-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161215-SPI-AOI-4_180.jpeg,data\yolo\images\train\20161215-SPI-AOI-4_180.jpeg,data\yolo\labels\train\20161215-SPI-AOI-4_180.txt,10
train,20161215-SPI-AOI-4_270,20161215-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161215-SPI-AOI-4_270.jpeg,data\yolo\images\train\20161215-SPI-AOI-4_270.jpeg,data\yolo\labels\train\20161215-SPI-AOI-4_270.txt,10
train,20161215-SPI-AOI-4_90,20161215-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161215-SPI-AOI-4_90.jpeg,data\yolo\images\train\20161215-SPI-AOI-4_90.jpeg,data\yolo\labels\train\20161215-SPI-AOI-4_90.txt,10
train,20161215-SPI-AOI-4_shuiping,20161215-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161215-SPI-AOI-4_shuiping.jpeg,data\yolo\images\train\20161215-SPI-AOI-4_shuiping.jpeg,data\yolo\labels\train\20161215-SPI-AOI-4_shuiping.txt,10
train,20161215-SPI-AOI-4_shuzhi,20161215-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161215-SPI-AOI-4_shuzhi.jpeg,data\yolo\images\train\20161215-SPI-AOI-4_shuzhi.jpeg,data\yolo\labels\train\20161215-SPI-AOI-4_shuzhi.txt,10
train,20161215-SPI-AOI-4_suofang,20161215-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161215-SPI-AOI-4_suofang.jpeg,data\yolo\images\train\20161215-SPI-AOI-4_suofang.jpeg,data\yolo\labels\train\20161215-SPI-AOI-4_suofang.txt,10
train,20161219-SPI-AOI-1,20161219-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-1.jpeg,data\yolo\images\train\20161219-SPI-AOI-1.jpeg,data\yolo\labels\train\20161219-SPI-AOI-1.txt,2
train,20161219-SPI-AOI-16,20161219-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-16.jpeg,data\yolo\images\train\20161219-SPI-AOI-16.jpeg,data\yolo\labels\train\20161219-SPI-AOI-16.txt,4
train,20161219-SPI-AOI-16_180,20161219-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-16_180.jpeg,data\yolo\images\train\20161219-SPI-AOI-16_180.jpeg,data\yolo\labels\train\20161219-SPI-AOI-16_180.txt,4
train,20161219-SPI-AOI-16_270,20161219-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-16_270.jpeg,data\yolo\images\train\20161219-SPI-AOI-16_270.jpeg,data\yolo\labels\train\20161219-SPI-AOI-16_270.txt,4
train,20161219-SPI-AOI-16_90,20161219-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-16_90.jpeg,data\yolo\images\train\20161219-SPI-AOI-16_90.jpeg,data\yolo\labels\train\20161219-SPI-AOI-16_90.txt,4
train,20161219-SPI-AOI-16_shuiping,20161219-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-16_shuiping.jpeg,data\yolo\images\train\20161219-SPI-AOI-16_shuiping.jpeg,data\yolo\labels\train\20161219-SPI-AOI-16_shuiping.txt,4
train,20161219-SPI-AOI-16_shuzhi,20161219-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-16_shuzhi.jpeg,data\yolo\images\train\20161219-SPI-AOI-16_shuzhi.jpeg,data\yolo\labels\train\20161219-SPI-AOI-16_shuzhi.txt,4
train,20161219-SPI-AOI-16_suofang,20161219-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-16_suofang.jpeg,data\yolo\images\train\20161219-SPI-AOI-16_suofang.jpeg,data\yolo\labels\train\20161219-SPI-AOI-16_suofang.txt,4
train,20161219-SPI-AOI-1_180,20161219-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-1_180.jpeg,data\yolo\images\train\20161219-SPI-AOI-1_180.jpeg,data\yolo\labels\train\20161219-SPI-AOI-1_180.txt,2
train,20161219-SPI-AOI-1_270,20161219-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-1_270.jpeg,data\yolo\images\train\20161219-SPI-AOI-1_270.jpeg,data\yolo\labels\train\20161219-SPI-AOI-1_270.txt,2
train,20161219-SPI-AOI-1_90,20161219-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-1_90.jpeg,data\yolo\images\train\20161219-SPI-AOI-1_90.jpeg,data\yolo\labels\train\20161219-SPI-AOI-1_90.txt,2
train,20161219-SPI-AOI-1_shuiping,20161219-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-1_shuiping.jpeg,data\yolo\images\train\20161219-SPI-AOI-1_shuiping.jpeg,data\yolo\labels\train\20161219-SPI-AOI-1_shuiping.txt,2
train,20161219-SPI-AOI-1_shuzhi,20161219-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-1_shuzhi.jpeg,data\yolo\images\train\20161219-SPI-AOI-1_shuzhi.jpeg,data\yolo\labels\train\20161219-SPI-AOI-1_shuzhi.txt,2
train,20161219-SPI-AOI-1_suofang,20161219-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-1_suofang.jpeg,data\yolo\images\train\20161219-SPI-AOI-1_suofang.jpeg,data\yolo\labels\train\20161219-SPI-AOI-1_suofang.txt,2
train,20161219-SPI-AOI-2,20161219-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-2.jpeg,data\yolo\images\train\20161219-SPI-AOI-2.jpeg,data\yolo\labels\train\20161219-SPI-AOI-2.txt,2
train,20161219-SPI-AOI-2_180,20161219-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-2_180.jpeg,data\yolo\images\train\20161219-SPI-AOI-2_180.jpeg,data\yolo\labels\train\20161219-SPI-AOI-2_180.txt,2
train,20161219-SPI-AOI-2_270,20161219-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-2_270.jpeg,data\yolo\images\train\20161219-SPI-AOI-2_270.jpeg,data\yolo\labels\train\20161219-SPI-AOI-2_270.txt,2
train,20161219-SPI-AOI-2_90,20161219-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-2_90.jpeg,data\yolo\images\train\20161219-SPI-AOI-2_90.jpeg,data\yolo\labels\train\20161219-SPI-AOI-2_90.txt,2
train,20161219-SPI-AOI-2_shuiping,20161219-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-2_shuiping.jpeg,data\yolo\images\train\20161219-SPI-AOI-2_shuiping.jpeg,data\yolo\labels\train\20161219-SPI-AOI-2_shuiping.txt,2
train,20161219-SPI-AOI-2_shuzhi,20161219-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-2_shuzhi.jpeg,data\yolo\images\train\20161219-SPI-AOI-2_shuzhi.jpeg,data\yolo\labels\train\20161219-SPI-AOI-2_shuzhi.txt,2
train,20161219-SPI-AOI-2_suofang,20161219-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161219-SPI-AOI-2_suofang.jpeg,data\yolo\images\train\20161219-SPI-AOI-2_suofang.jpeg,data\yolo\labels\train\20161219-SPI-AOI-2_suofang.txt,2
train,20161221-SPI-AOI-2,20161221-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-2.jpeg,data\yolo\images\train\20161221-SPI-AOI-2.jpeg,data\yolo\labels\train\20161221-SPI-AOI-2.txt,6
train,20161221-SPI-AOI-2_180,20161221-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-2_180.jpeg,data\yolo\images\train\20161221-SPI-AOI-2_180.jpeg,data\yolo\labels\train\20161221-SPI-AOI-2_180.txt,6
train,20161221-SPI-AOI-2_270,20161221-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-2_270.jpeg,data\yolo\images\train\20161221-SPI-AOI-2_270.jpeg,data\yolo\labels\train\20161221-SPI-AOI-2_270.txt,6
train,20161221-SPI-AOI-2_90,20161221-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-2_90.jpeg,data\yolo\images\train\20161221-SPI-AOI-2_90.jpeg,data\yolo\labels\train\20161221-SPI-AOI-2_90.txt,6
train,20161221-SPI-AOI-2_shuiping,20161221-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-2_shuiping.jpeg,data\yolo\images\train\20161221-SPI-AOI-2_shuiping.jpeg,data\yolo\labels\train\20161221-SPI-AOI-2_shuiping.txt,6
train,20161221-SPI-AOI-2_shuzhi,20161221-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-2_shuzhi.jpeg,data\yolo\images\train\20161221-SPI-AOI-2_shuzhi.jpeg,data\yolo\labels\train\20161221-SPI-AOI-2_shuzhi.txt,6
train,20161221-SPI-AOI-2_suofang,20161221-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-2_suofang.jpeg,data\yolo\images\train\20161221-SPI-AOI-2_suofang.jpeg,data\yolo\labels\train\20161221-SPI-AOI-2_suofang.txt,6
train,20161221-SPI-AOI-4,20161221-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-4.jpeg,data\yolo\images\train\20161221-SPI-AOI-4.jpeg,data\yolo\labels\train\20161221-SPI-AOI-4.txt,1
train,20161221-SPI-AOI-4_180,20161221-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-4_180.jpeg,data\yolo\images\train\20161221-SPI-AOI-4_180.jpeg,data\yolo\labels\train\20161221-SPI-AOI-4_180.txt,1
train,20161221-SPI-AOI-4_270,20161221-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-4_270.jpeg,data\yolo\images\train\20161221-SPI-AOI-4_270.jpeg,data\yolo\labels\train\20161221-SPI-AOI-4_270.txt,1
train,20161221-SPI-AOI-4_90,20161221-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-4_90.jpeg,data\yolo\images\train\20161221-SPI-AOI-4_90.jpeg,data\yolo\labels\train\20161221-SPI-AOI-4_90.txt,1
train,20161221-SPI-AOI-4_shuiping,20161221-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-4_shuiping.jpeg,data\yolo\images\train\20161221-SPI-AOI-4_shuiping.jpeg,data\yolo\labels\train\20161221-SPI-AOI-4_shuiping.txt,1
train,20161221-SPI-AOI-4_shuzhi,20161221-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-4_shuzhi.jpeg,data\yolo\images\train\20161221-SPI-AOI-4_shuzhi.jpeg,data\yolo\labels\train\20161221-SPI-AOI-4_shuzhi.txt,1
train,20161221-SPI-AOI-4_suofang,20161221-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161221-SPI-AOI-4_suofang.jpeg,data\yolo\images\train\20161221-SPI-AOI-4_suofang.jpeg,data\yolo\labels\train\20161221-SPI-AOI-4_suofang.txt,1
